ticker,yearReport,lengthReport,CURRENT ASSETS (Bn. VND),Cash and cash equivalents (Bn. VND),Short-term investments (Bn. VND),Accounts receivable (Bn. VND),Net Inventories,Other current assets,LONG-TERM ASSETS (Bn. VND),Long-term loans receivables (Bn. VND),Fixed assets (Bn. VND),Investment in properties,Long-term investments (Bn. VND),Other non-current assets,TOTAL ASSETS (Bn. VND),LIABILITIES (Bn. VND),Current liabilities (Bn. VND),Long-term liabilities (Bn. VND),OWNER'S EQUITY(Bn.VND),Capital and reserves (Bn. VND),Other Reserves,Undistributed earnings (Bn. VND),MINORITY INTERESTS,TOTAL RESOURCES (Bn. VND),Prepayments to suppliers (Bn. VND),Short-term loans receivables (Bn. VND),"Inventories, Net (Bn. VND)",Other current assets (Bn. VND),Investment and development funds (Bn. VND),Common shares (Bn. VND),Paid-in capital (Bn. VND),Convertible bonds (Bn. VND),Long-term borrowings (Bn. VND),Advances from customers (Bn. VND),Short-term borrowings (Bn. VND),Good will (Bn. VND),Long-term prepayments (Bn. VND),Other long-term assets (Bn. VND),Other long-term receivables (Bn. VND),Long-term trade receivables (Bn. VND),symbol,Balances with the SBV,Placements with and loans to other credit institutions,"Trading Securities, net",Trading Securities,Provision for diminution in value of Trading Securities,Derivatives and other financial liabilities,"Loans and advances to customers, net",Loans and advances to customers,Less: Provision for losses on loans and advances to customers,Investment Securities,Available-for Sales Securities,Held-to-Maturity Securities,Less: Provision for diminution in value of investment securities,Investments in associate companies,Less: Provision for diminuation in value of long term investments,Tangible fixed assets,Intagible fixed assets,Other Assets,Due to Gov and borrowings from SBV,Deposits and borrowings from other credit institutions,Deposits from customers,_Derivatives and other financial liabilities,"Funds received from Gov, international and other institutions",Convertible bonds/CDs and other valuable papers issued,Other liabilities,Capital,Reserves,Foreign Currency Difference reserve
HPX,2019,3,4594487846662,189857737553,45000000000,793951244520,3399729517238,165949347351,2829861906311,0.0,14148961701,564840182166.0,497735175049,7424349752973,4708632783994,3109820109221,1598812674773,2715716968979,2715716968979,0.0,605435792745,,49331326234.0,7424349752973,139606787272,17000000000.0,3399729517238,,0.0,1999963050000,1999963050000,,1342916837935,1344854937386,685540647441,0.0,9298198831,115080000000.0,539794065276.0,539794065276.0,HPX,745310026644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPX,2019,2,5165166808323,193062066721,45000000000,1349844338127,3424802628426,152457775049,2355999772909,0.0,15166336499,563168394160.0,474389821628,7521166581232,4837416909541,3024443812245,1812973097296,2683749671691,2683749671691,0.0,574933928283,,47865893408.0,7521166581232,164849342857,17000000000.0,3424802628426,,0.0,1999963050000,1999963050000,,1557077260457,1230667192568,624533996901,0.0,6599212766,115080000000.0,89819013276.0,89819013276.0,HPX,753537233095.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPX,2019,1,4183975543695,248059211637,45000000000,913919096713,2897188763567,79808471778,3376826576177,0.0,270226807321,594902745698.0,344673674992,7560802119872,4968556464817,2695525987616,2273030477201,2592245655055,2592245655055,0.0,486520479780,,44775325275.0,7560802119872,235783720582,0.0,2897188763567,,0.0,1999963050000,1999963050000,,1935172912015,1387985841576,395895408524,274487500000.0,69652917894,115080000000.0,355024948000.0,355024948000.0,HPX,636009873332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPX,2018,4,3049968795796,460401829998,0,1349066848713,1160948437913,79551679172,4348360318084,0.0,270820334015,590730862467.0,333347357503,7398329113880,4839724531873,2470117364108,2369607167765,2558604582007,2558604582007,0.0,483443675006,,14211057001.0,7398329113880,202700797176,0.0,1160948437913,,0.0,1999963050000,1999963050000,,1644484932421,991250596903,617312806840,274487500000.0,58326600128,126548461308.0,321000000000.0,321000000000.0,HPX,573452365113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPX,2018,3,1919994966419,165288791427,0,609144437338,1061034664377,84527073277,4626740049551,0.0,802014709330,578225407325.0,345779424642,6546735015970,4266947776207,1413489338150,2853458438057,2279787239763,2279787239763,0.0,429625173813,,14212065950.0,6546735015970,368572835130,0.0,1061034664377,,0.0,1500000000000,1500000000000,,1659955865622,582196989442,0,283400000000.0,61846167544,125948461308.0,351000000000.0,351000000000.0,HPX,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPX,2018,2,2629391486236,320796410520,0,1515867674540,713970006969,78757394207,4072329569749,0.0,806754224294,562672519322.0,429903676251,6701721055985,4422628945827,1923387636444,2499241309383,2279092110158,2279092110158,0.0,428929923148,,14212187010.0,6701721055985,752657752464,0.0,713970006969,,0.0,1500000000000,1500000000000,,1538505851468,693993610980,195000000000,373700000000.0,55670418876,124448461308.0,51000000000.0,51000000000.0,HPX,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPX,2018,1,2799109561349,337720287593,0,1685959702745,697816783281,77612787730,3750990740296,0.0,728115448037,528193418136.0,420572595995,6550100301645,4318502443528,1906955217495,2411547226033,2231597858117,2231597858117,0.0,381435466642,,14212391475.0,6550100301645,766652171552,0.0,697816783281,,0.0,1500000000000,1500000000000,,1700040697838,214121765299,190583807195,383800000000.0,34177213583,171598461308.0,51000000000.0,51000000000.0,HPX,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
HQC,2025,4,5423967300481,35672986025,0,3869726770281,1472415743295,46151800880,3551373250744,6000000000.0,210509867,2350200580498.0,1151912170,8975340551225,3508409932809,2495828408318,1012581524491,5466930618416,5466930618416,,136278893281,,20084641166.0,8975340551225,1815538557553,285996722603.0,1472415743295,0.0,6778085861.0,5766000000000,5766000000000,0.0,510932445742,720769844075,720827680025,,925608625,3188880000.0,1192418956357.0,1198418956357.0,HQC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HQC,2025,3,6341378314036,27251274838,0,4843923465036,1410629832443,59573741719,3530582428634,18795885000.0,1622226322,2350040433971.0,1783706422,9871960742670,4460112102818,3478147523375,981964579443,5411848639852,5411848639852,,81198957454,,20082598429.0,9871960742670,1888775152141,93178161008.0,1410629832443,0.0,6778085861.0,5766000000000,5766000000000,0.0,620361540719,812267617303,1076592567773,,1557402877,3188880000.0,1156788625000.0,1175584510000.0,HQC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HQC,2025,2,6544549305085,32755198176,0,5020165502986,1432847184830,58781419093,3327021039039,18585145000.0,1727854108,2346445278496.0,1922584516,9871570344124,4468477221992,3409426970976,1059050251016,5403093122132,5403093122132,,72444602716,,20081435447.0,9871570344124,1879866321220,93168161008.0,1432847184830,0.0,6778085861.0,5766000000000,5766000000000,0.0,690763738061,763316924160,1038390238969,,1696280971,3188880000.0,956788625000.0,975373770000.0,HQC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HQC,2025,1,6483919765851,31431981535,0,5021754759772,1377238619899,53494404645,3436696376941,11630139401.0,1833481894,2346496520158.0,2556462610,9920616142792,4521805225975,3015548395349,1506256830626,5398810916817,5398810916817,,68361235033,,20079161781.0,9920616142792,1903295582489,102652754808.0,1377238619899,0.0,6581521895.0,5766000000000,5766000000000,0.0,1136392530281,736434647211,599318804515,,2330159065,3188880000.0,1072628220959.0,1084258360360.0,HQC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HQC,2024,4,6675961961080,42062167302,0,5236577964799,1347463210302,49858618677,3426004573043,11597139401.0,1939109680,2346363621339.0,2695340704,10101966534123,4708316479555,3206261743364,1502054736191,5393650054568,5393650054568,,63204785459,,20074749106.0,10101966534123,2034129271275,116734284161.0,1347463210302,0.0,6581521895.0,5766000000000,5766000000000,0.0,1130090435846,763223896344,614124963655,,2469037159,3188880000.0,1061857810000.0,1073454949401.0,HQC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HQC,2024,3,5757537862290,40917658780,0,4329667279722,1341738743594,45214180194,4698398331502,11766289401.0,2098310551,2376921986320.0,1220130631,10455936193792,5037096264501,3052428723122,1984667541379,5418839929291,5418839929291,,88405681946,,20063727342.0,10455936193792,2020757152397,437086784091.0,1341738743594,0.0,6581521895.0,5766000000000,5766000000000,0.0,1390299819772,807346879445,157365670171,,973944053,3188880000.0,2304840062680.0,2316606352081.0,HQC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HQC,2024,2,5709134367999,44822777169,0,4320824835722,1301842566418,41644188690,4675175174647,14971713401.0,2259007658,2376924988035.0,1466453912,10384309542646,4976655710988,3123340045305,1853315665683,5407653831658,5407653831658,,77222126220,,20061185435.0,10384309542646,1954902906650,414911042371.0,1301842566418,0.0,6581521895.0,5766000000000,5766000000000,0.0,1242858143934,804220884688,154457041497,,1220267334,3188880000.0,2278001459722.0,2292973173123.0,HQC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HQC,2024,1,6281690036335,55420465221,0,4799371265818,1390835938124,36062367172,4086483565353,12311818401.0,2422697183,2369196186805.0,2020440005,10368173601688,4978380665714,3194383163280,1783997502434,5389792935974,5389792935974,,59399383057,,20059139277.0,10368173601688,1921823347684,417309451653.0,1390835938124,0.0,6545415532.0,5766000000000,5766000000000,0.0,1166961297807,726548331048,98650987486,,413668426,3188880000.0,1699520311040.0,1711832129441.0,HQC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HQC,2023,4,3584825156427,28330682256,0,2952548571222,590590682923,13355220026,3714838746696,4836993401.0,2589246551,2369080000000.0,1800083785,7299663903123,2935270010269,2616149614518,319120395751,4364393892854,4364393892854,,54059479214,,0.0,7299663903123,726731945122,400019673227.0,590590682923,0.0,6545415532.0,4766000000000,4766000000000,0.0,650000000,678840775332,60888022978,,193312206,3188880000.0,1335520311040.0,1340357304441.0,HQC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HQC,2023,3,3607465336690,26761879657,0,3022759412377,544041376093,13902668563,3714489989196,4486993401.0,2755795925,2369080000000.0,1634776911,7321955325886,2959145438042,2653128237699,306017200343,4362809887844,4362809887844,,52475474204,,0.0,7321955325886,843735166043,383175254449.0,544041376093,0.0,6545415532.0,4766000000000,4766000000000,0.0,650000000,707734572498,57888022978,,28005332,3188880000.0,1335520311040.0,1340007304441.0,HQC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HQC,2023,2,3582119825050,27949833558,0,2984480662274,554164481295,15524847923,3712562174910,2481993401.0,2922345299,2369080000000.0,1875413251,7294681999960,2933073589135,2727300377991,205773211144,4361608410825,4361608410825,,51273997185,,0.0,7294681999960,839332751906,336029913748.0,554164481295,0.0,6545415532.0,4766000000000,4766000000000,0.0,650000000,781521105381,57888022978,,268641672,3188880000.0,1335190311040.0,1337672304441.0,HQC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HQC,2023,1,3529667028438,32881910925,0,2911066547798,569951933524,15766636191,3713275684618,2958935265.0,3088894673,2369080000000.0,1945431721,7242942713056,2882540876387,2668812156256,213728720131,4360401836669,4360401836669,,50199080614,,0.0,7242942713056,831753075260,325554581204.0,569951933524,0.0,6413757947.0,4766000000000,4766000000000,0.0,0,799030086794,13031380000,,338660142,3188880000.0,1335190311040.0,1338149246305.0,HQC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HQC,2022,4,3526180301342,32451537936,0,2907211447833,571151745689,15365569884,3710553317197,0.0,3255444047,2369080000000.0,2015450191,7236733618539,2878090638063,2661313917932,216776720131,4358642980476,4358642980476,,48440224421,,0.0,7236733618539,830826651439,322116514412.0,571151745689,0.0,6413757947.0,4766000000000,4766000000000,0.0,0,795791673490,13031380000,,408678612,3188880000.0,1335190311040.0,1335190311040.0,HQC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HQC,2022,3,3560395499329,36001615970,0,2930525785254,576566780716,17301317389,3709768909781,0.0,3421993421,2369080000000.0,1916345253,7270164409110,2913644402810,2721354110429,192290292381,4356520006300,4356520006300,,46317250245,,0.0,7270164409110,829002635713,311886118640.0,576566780716,0.0,6413757947.0,4766000000000,4766000000000,0.0,0,824515457604,13031380000,,309573674,3188880000.0,1335190311040.0,1335190311040.0,HQC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HQC,2022,2,3605065149171,34704235861,0,2950134736768,601178697377,19047479165,3709923623310,0.0,3588542795,2369080000000.0,1904509408,7314988772481,2959503642196,2764004285678,195499356518,4355485130285,4355485130285,,45282374230,,0.0,7314988772481,819825203455,290110642165.0,601178697377,0.0,6413757947.0,4766000000000,4766000000000,0.0,0,829847851523,13031380000,,297737829,3188880000.0,1335190311040.0,1335190311040.0,HQC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HQC,2022,1,3654187760805,36765255261,0,3009286590629,589098799987,19037114928,5822967603647,0.0,3755092169,4481945104980.0,1916835391,9477155364452,5131550036093,3935125795300,1196424240793,4345605328359,4345605328359,,35431658736,,0.0,9477155364452,825105605012,348351834142.0,589098799987,0.0,6384671515.0,4766000000000,4766000000000,0.0,0,899422382115,13111380000,,310063812,105969227980.0,1335190311040.0,1335190311040.0,HQC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HQC,2021,4,3504618919218,29852948544,0,2875660253192,580063766208,19041951274,5822867772330,0.0,3924422543,4481945104980.0,1647673700,9327486691548,4986884918915,3785723878094,1201161040821,4340601772633,4340601772633,,30428103010,,0.0,9327486691548,829710219777,230478043628.0,580063766208,0.0,6384671515.0,4766000000000,4766000000000,0.0,0,831774401810,13111380000,,40902121,4434853984980.0,1335190311040.0,1335190311040.0,HQC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HQC,2021,3,3629688417030,33235377012,0,3053327219182,524151154124,18974666712,3519022856856,0.0,4094061917,2114942944980.0,1635278852,7148711273886,2809201187649,2772738170310,36463017339,4339510086237,4339510086237,,29336416614,,0.0,7148711273886,1063820390189,386593374465.0,524151154124,0.0,6384671515.0,4766000000000,4766000000000,0.0,0,809117514087,313668766537,,28507273,2067851824980.0,1398190311040.0,1398190311040.0,HQC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HQC,2021,2,3608187801254,29016843985,0,3031903822766,526625248196,20641886307,3519166423755,0.0,4264579839,2114942944980.0,1608327829,7127354225009,2788849709451,2751037692112,37812017339,4338504515558,4338504515558,,28330845935,,0.0,7127354225009,1050001939961,384632067571.0,526625248196,0.0,6384671515.0,4766000000000,4766000000000,0.0,0,804444260919,313845329820,,1556250,2067851824980.0,1398190311040.0,1398190311040.0,HQC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HQC,2021,1,3528063238506,31768956253,0,2943465464628,531262444168,21566373457,3519371506887,0.0,4462618530,2114942944980.0,1615372270,7047434745393,2709917566313,2669431606974,40485959339,4337517179080,4337517179080,,53673552771,,0.0,7047434745393,1024835899796,380905688482.0,531262444168,0.0,6317502216.0,4766000000000,4766000000000,0.0,0,798132381899,323072480000,,8600691,2067851824980.0,1398190311040.0,1398190311040.0,HQC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HQC,2020,4,3450447702020,29143113189,0,2882343614473,517823253876,21137720482,3519733650783,0.0,4817717955,2114942944980.0,1622416741,6970181352803,2633714657983,2586101177100,47613480883,4336466694820,4336466694820,,52623068511,,0.0,6970181352803,999721330092,372421342283.0,517823253876,0.0,6317502216.0,4766000000000,4766000000000,0.0,0,812447479150,323072480000,,15645162,2067851824980.0,1398190311040.0,1398190311040.0,HQC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HQC,2020,3,4385288499776,31645819502,0,3798497427594,536380536497,18764716183,2516402439439,0.0,5483220180,1120740347980.0,1629461212,6901690939215,2566363520539,2343792292132,222571228407,4335327418676,4335327418676,,51483792367,,0.0,6901690939215,1748757560214,395951612039.0,536380536497,0.0,6317502216.0,4766000000000,4766000000000,0.0,185985000000,763704624252,141285391210,,22689633,1073649227980.0,1388389150000.0,1388389150000.0,HQC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HQC,2020,2,4552386835237,37144583976,0,3955774074076,540880379983,18587797202,2186718145360,0.0,6080761559,112740347980.0,1636505683,6739104980597,2404904385935,2179031104558,225873281377,4334200594662,4334200594662,,50356968353,,0.0,6739104980597,1717548300375,246036010630.0,540880379983,0.0,6317502216.0,4766000000000,4766000000000,0.0,185985000000,736455066469,149457443145,,29734104,65649227980.0,1388389150000.0,2066100270071.0,HQC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HQC,2020,1,4490969793239,37843783993,0,3843218656722,593655509376,16251843148,2201283920138,0.0,6452983381,112740347980.0,1646441566,6692253713377,2361740487135,2115508616399,246231870736,4330513226242,4330513226242,,89986181633,,0.0,6692253713377,1711929366310,206738821719.0,593655509376,0.0,6027010613.0,4766000000000,4766000000000,0.0,185985000000,777554305191,148578133347,,39669987,65649227980.0,1388389150000.0,2066100270071.0,HQC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HQC,2019,4,4511552474029,34106891580,0,3760252958652,700743694852,16448928945,2202048784703,0.0,7195034752,112740347980.0,1669254760,6713601258732,2386471416833,2161798051516,224673365317,4327129841899,4327129841899,,86602797290,,0.0,6713601258732,1689222501062,208876792201.0,700743694852,0.0,6027010613.0,4766000000000,4766000000000,0.0,185985000000,849688117237,148860136669,,62483181,65649227980.0,1388389150000.0,2066100270071.0,HQC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HQC,2019,3,4688007867033,43150472585,0,3859612529727,765308226803,19936637918,2188729438657,0.0,7920419455,112740347980.0,1677929011,6876737305690,2559810126537,2325096660092,234713466445,4316927179153,4316927179153,,76400134544,,0.0,6876737305690,1745194232045,236054301364.0,765308226803,0.0,6027010613.0,4766000000000,4766000000000,0.0,185985000000,1058645170256,168930235527,,71157432,65649227980.0,1374335745000.0,2052046865071.0,HQC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HQC,2019,2,4529037255844,47197812620,0,3714410964675,744097861727,23330616822,2189503825419,0.0,8679137494,112740347980.0,1693597734,6718541081263,2411651685271,2184062924326,227588760945,4306889395992,4306889395992,,66362351383,,0.0,6718541081263,1714985478441,242059040633.0,744097861727,0.0,6027010613.0,4766000000000,4766000000000,0.0,185985000000,1036403731894,169186485527,,86826155,65649227980.0,1374335745000.0,2052046865071.0,HQC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HQC,2019,1,4293766328558,35958779705,0,3508749350896,734011470825,15046727132,2416804577554,0.0,9465633310,114745315578.0,1709366455,6710570906112,2414203206445,2189054754350,225148452095,4296367699667,4296367699667,,101106524310,,0.0,6710570906112,1666734910664,268927851995.0,734011470825,0.0,5729509154.0,4766000000000,4766000000000,0.0,186248700000,1008444046096,169204635527,,102594876,65649227980.0,1374060745000.0,2276540385071.0,HQC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HQC,2018,4,4231581295734,36604556147,0,3378078183465,801363964497,15534591625,2416729946263,0.0,8938596895,117345315578.0,1606771579,6648311241997,2363242235658,2117593783563,245648452095,4285069006339,4285069006339,,89807830982,,0.0,6648311241997,1617760979654,232858992415.0,801363964497,0.0,5729509154.0,4766000000000,4766000000000,0.0,186248700000,970875878984,169512085527,,0,66649227980.0,1372015745000.0,2274495385071.0,HQC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HQC,2018,3,4081287943253,42094866716,0,3182032936072,841528243285,15631897180,2596025642128,74574750826.0,9558961968,221445895544.0,1606771579,6677313585381,2402959159064,2172808193830,230150965234,4274354426317,4274354426317,,79093250960,,0.0,6677313585381,1643898490684,305750999776.0,841528243285,0.0,5729509154.0,4766000000000,4766000000000,0.0,186248700000,920955002863,481773740357,,0,4188880000.0,1372015745000.0,2349070135897.0,HQC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HQC,2018,2,3770801582129,34743309067,0,2918860117507,801075041199,16123114356,2522058913762,0.0,10166984428,221445895544.0,1606771579,6292860495891,2029135955583,1982786630540,46349325043,4263724540308,4263724540308,,68463364951,,0.0,6292860495891,1467860294155,296582815086.0,801075041199,0.0,5729509154.0,4766000000000,4766000000000,0.0,263700000,844124855890,482051579589,,0,4188880000.0,1372015745000.0,2274495385071.0,HQC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HQC,2018,1,3906255902974,50655345431,0,2954722239810,881051221684,19827096049,2522347476199,0.0,10470546865,221445895544.0,1606771579,6428603379173,2174780843813,2003653653624,171127190189,4253822535360,4253822535360,,106880530525,,0.0,6428603379173,1481027205216,349796695491.0,881051221684,0.0,5271867840.0,4766000000000,4766000000000,0.0,45491100000,780415063337,574935876023,,0,4188880000.0,1372000745000.0,2274480385071.0,HQC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRC,2025,4,130135340602,54092243409,0,9257107007,65522858522,1263131664,727683223951,,323314324840,238504630000.0,3620555307,857818564553,228512779573,177954675703,50558103870,629305784980,629305784980,,70625666782,,,857818564553,379270000,,65522858522,0.0,262146473779.0,302066220000,302066220000,0.0,45251140358,2164794646,114168050000,,3620555307,238504630000.0,0.0,0.0,HRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRC,2025,3,108913653192,55373624515,0,5014815966,48525212711,0,728291762454,,328103429044,238504630000.0,4179139360,837205415646,217211510898,149413096102,67798414796,619993904748,619993904748,,61313786550,,,837205415646,422871251,,48525212711,0.0,262146473779.0,302066220000,302066220000,0.0,64707662779,45035398639,60280519059,,4179139360,238504630000.0,0.0,0.0,HRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRC,2025,2,73522249801,38271764972,0,2716465768,32534019061,0,731385027769,,331776767023,238504630000.0,4482859362,804907277570,206957256887,139158842091,67798414796,597950020683,597950020683,,39269902485,,,804907277570,406770000,,32534019061,0.0,262146473779.0,302066220000,302066220000,0.0,64707662779,4155128630,106139507764,,4482859362,238504630000.0,0.0,0.0,HRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRC,2025,1,74804287131,27101257971,0,2206156237,43991277621,1505595302,731566664811,,283085950464,236538195751.0,3578758815,806370951942,201757998325,133959583529,67798414796,604612953617,604612953617,,64352835419,,,806370951942,379827459,,43991277621,0.0,243726473779.0,302066220000,302066220000,0.0,64707662779,4650204264,112963571334,,3578758815,238504630000.0,0.0,0.0,HRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRC,2024,4,110401324987,75015205172,0,7171883951,27383666199,830569665,735533902466,,287938395037,236538195751.0,3578758815,845935227453,242749905429,174951490633,67798414796,603185322024,603185322024,,62925203826,,,845935227453,285570000,,27383666199,0.0,243726473779.0,302066220000,302066220000,0.0,64707662779,535398639,134997898625,,3578758815,238504630000.0,0.0,0.0,HRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRC,2024,3,72677048401,31945756758,0,20750745080,19710012287,270534276,732193511592,,300909517951,223232984481.0,3518462131,804870559993,256213765071,165881440489,90332324582,548656794922,548656794922,,8396676724,,,804870559993,1263027977,,19710012287,0.0,243726473779.0,302066220000,302066220000,0.0,90332324582,51031129999,94385363489,,3518462131,238504630000.0,0.0,0.0,HRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRC,2024,2,44372415926,13581617708,0,2848428695,17286445510,10655924013,749093501792,,305422671135,237732984481.0,3122564016,793465917718,250770401037,160438076455,90332324582,542695516681,542695516681,,2435398483,,,793465917718,733587454,,17286445510,0.0,243726473779.0,302066220000,302066220000,0.0,90332324582,48705305939,98180187949,,3122564016,238504630000.0,0.0,0.0,HRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRC,2024,1,38515213797,13607056323,0,1329427627,16765603844,6813126003,749034947159,,255352740901,237860688896.0,2533960634,787550160956,234993421793,144661097211,90332324582,552556739163,552556739163,,17389979175,,,787550160956,594513000,,16765603844,0.0,238633115569.0,302066220000,302066220000,0.0,90332324582,47517165456,89994899240,,2533960634,238504630000.0,0.0,0.0,HRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRC,2023,4,66483579902,17971475873,0,32516305008,14284532775,1711266246,752367441783,,260257807618,237781520374.0,2453560634,818851021685,266785569518,176453244936,90332324582,552065452167,552065452167,,16898692179,,,818851021685,562413000,,14284532775,0.0,238633115569.0,302066220000,302066220000,0.0,90332324582,760383039,146801838980,,2453560634,238504630000.0,0.0,0.0,HRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRC,2023,3,41180017603,23780816103,0,3529973744,13598693480,270534276,755558715823,,266094935111,237946775193.0,3445462142,796738733426,257142515448,139679818800,117462696648,539596217978,539596217978,,4429457990,,,796738733426,717665000,,13598693480,0.0,238633115569.0,302066220000,302066220000,0.0,117462696648,28474412442,84391834746,,3445462142,238504630000.0,177983310.0,177983310.0,HRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRC,2023,2,49430324000,7466723759,0,19777711821,11852299030,10333589390,755925543700,,270435506024,237946775193.0,3119891306,805355867700,258217374211,140754677563,117462696648,547138493489,547138493489,,11971733501,,,805355867700,717665000,,12836639466,0.0,238633115569.0,302066220000,302066220000,0.0,117462696648,38860688202,89279926220,,3119891306,238504630000.0,177983310.0,177983310.0,HRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRC,2023,1,46080928664,18797127850,0,8902597343,9248937897,9132265574,759713812771,,259966516587,238203219546.0,2421368508,805794741435,257208994077,139746297429,117462696648,548585747358,548585747358,,15581849553,,,805794741435,1472395200,,9567130940,0.0,236470253386.0,302066220000,302066220000,0.0,117462696648,38939299300,91602757283,,2421368508,238504630000.0,177983310.0,177983310.0,HRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRC,2022,4,49757926795,13215534504,0,10812933648,24628354702,1101103941,759649237776,,264021111900,238203219546.0,2199731235,809407164571,261584144788,144121448140,117462696648,547823019783,547823019783,,14819121978,,,809407164571,410975200,,25462992539,0.0,236470253386.0,302066220000,302066220000,0.0,117462696648,533297113,120574471057,,2199731235,238504630000.0,177983310.0,177983310.0,HRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRC,2022,3,98639448534,19220575658,0,9594237328,69554101272,270534276,762160700009,,269589752996,238203219546.0,3545338065,860800148543,319209773744,176677873405,142531900339,541590374799,541590374799,,8586476994,,,860800148543,450975200,,69554101272,0.0,236470253386.0,302066220000,302066220000,0.0,142531900339,57029677929,94513799438,,3545338065,238504630000.0,178628077.0,178628077.0,HRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRC,2022,2,80026270294,15223056650,0,15886706279,43420917630,5495589735,764172891174,,274646474840,238203219546.0,3434923354,844199161468,303347338828,160815438489,142531900339,540851822640,540851822640,,7847924835,,,844199161468,410975200,,43420917630,0.0,236470253386.0,302066220000,302066220000,0.0,142531900339,46166412269,89990881912,,3434923354,238504630000.0,178628077.0,178628077.0,HRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRC,2022,1,59289240871,12540567845,0,4300314039,41347255046,1101103941,764652187151,,266111969985,238006037520.0,2580215670,823941428022,272280201045,129748300706,142531900339,551661226977,551661226977,,22691948523,,,823941428022,190127343,,41347255046,0.0,232435634035.0,302066220000,302066220000,0.0,142531900339,50526858553,73337068890,,2580215670,238504630000.0,178628077.0,178628077.0,HRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRC,2021,4,82669699348,25042609687,0,17597132281,38928853439,1101103941,765121572707,,269430145289,238006037520.0,2580215670,847791272055,296750374250,154218473911,142531900339,551040897805,551040897805,,22071619351,,,847791272055,106192000,,38928853439,0.0,232435634035.0,302066220000,302066220000,0.0,142531900339,1765273805,130187471760,,2580215670,238504630000.0,178628077.0,178628077.0,HRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRC,2021,3,47475613167,10653688994,0,11219106902,25332282995,270534276,764071398560,,272693450772,237325101858.0,4467572555,811547011727,279892666925,116420733666,163471933259,531654344802,531654344802,,2685066348,,,811547011727,1047483720,,25332282995,0.0,232435634035.0,302066220000,302066220000,0.0,163471933259,10703131424,82763945097,,4467572555,238504630000.0,178628077.0,178628077.0,HRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
